label_id,alert_uid,scenario_id,campaign_id,run_id,agent_name,timestamp,label,event_role,simulation_type,execution_mode,tool,atomic_test_id,caldera_operation_id,caldera_adversary_profile,caldera_ability_id,mitre_tactic,mitre_technique_id,rule_id,rule_description,confidence,ground_truth_summary,notes
LBL-000258,ALERT-6FB9BE3CD8150C74,S04,,S04-ART-R001,safesoc-win-01,2026-05-14T19:33:52.261-0400,attack_like,duplicate,atomic_validation,atomic_red_team,Atomic Red Team,T1560.001,,,,Discovery/Execution,T1087/T1059.003,92032,Suspicious Windows cmd shell execution,medium,Duplicate repeated telemetry for S04-ART-R001,Reviewed during Sprint 8 QA. Duplicate correlation reference retained for overlap and alert-fatigue analysis.
LBL-000259,ALERT-9A2402FEA5735B75,S04,,S04-ART-R001,safesoc-win-01,2026-05-14T19:34:07.542-0400,attack_like,supporting,atomic_validation,atomic_red_team,Atomic Red Team,T1560.001,,,,Execution,T1059.001,92027,Powershell process spawned powershell instance,medium,Supporting telemetry for S04-ART-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000260,ALERT-3D1146B8CFC8893B,S04,,S04-ART-R001,safesoc-win-01,2026-05-14T19:34:17.975-0400,attack_like,duplicate,atomic_validation,atomic_red_team,Atomic Red Team,T1560.001,,,,Execution,T1059.003,92052,Windows command prompt started by an abnormal process,medium,Duplicate repeated telemetry for S04-ART-R001,Reviewed during Sprint 8 QA. Duplicate correlation reference retained for overlap and alert-fatigue analysis.
LBL-000261,ALERT-B97F52C7C8F22174,S04,,S04-ART-R001,safesoc-win-01,2026-05-14T19:34:17.975-0400,attack_like,duplicate,atomic_validation,atomic_red_team,Atomic Red Team,T1560.001,,,,Discovery/Execution,T1087/T1059.003,92032,Suspicious Windows cmd shell execution,medium,Duplicate repeated telemetry for S04-ART-R001,Reviewed during Sprint 8 QA. Duplicate correlation reference retained for overlap and alert-fatigue analysis.
LBL-000262,ALERT-2A545801CB2D335F,S04,,S04-ART-R001,safesoc-win-01,2026-05-14T19:34:17.997-0400,attack_like,duplicate,atomic_validation,atomic_red_team,Atomic Red Team,T1560.001,,,,Discovery/Execution,T1087/T1059.003,92032,Suspicious Windows cmd shell execution,medium,Duplicate repeated telemetry for S04-ART-R001,Reviewed during Sprint 8 QA. Duplicate correlation reference retained for overlap and alert-fatigue analysis.
LBL-000263,ALERT-B3296DE8409BC25A,S04,,S04-ART-R001,safesoc-win-01,2026-05-14T19:34:20.786-0400,attack_like,duplicate,atomic_validation,atomic_red_team,Atomic Red Team,T1560.001,,,,Execution,T1059.001,92027,Powershell process spawned powershell instance,medium,Duplicate repeated telemetry for S04-ART-R001,Reviewed during Sprint 8 QA. Duplicate correlation reference retained for overlap and alert-fatigue analysis.
LBL-000264,ALERT-BB06733144048710,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:43:36.453-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S07-MAN-R001,Reviewed during Sprint 8 QA. Primary trigger evidence retained.
LBL-000265,ALERT-BD62C9C01EF24601,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:43:36.454-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000266,ALERT-6584E66BFDB6753B,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:43:36.692-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000267,ALERT-DFA0EAE582A575A7,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:43:36.692-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000268,ALERT-4950AB929E1CEFC5,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:45:59.557-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5502,PAM: Login session closed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000269,ALERT-5B5B46CAA3ADF5BA,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:45:59.556-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5502,PAM: Login session closed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000270,ALERT-3815C4714914BE69,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:46:08.532-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,,Discovery,T1082/T1033/T1016,100764,SafeAgentSOC S09 Linux discovery scenario marker,high,Primary trigger evidence for S07-MAN-R001,Reviewed during Sprint 8 QA. Primary trigger evidence retained.
LBL-000271,ALERT-03B8AE134EA282B9,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:46:08.532-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,100760,SafeAgentSOC run start marker observed,high,Primary trigger evidence for S07-MAN-R001,Reviewed during Sprint 8 QA. Primary trigger evidence retained.
LBL-000272,ALERT-939838210113F0BE,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:46:08.532-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,100761,SafeAgentSOC run end marker observed,high,Primary trigger evidence for S07-MAN-R001,Reviewed during Sprint 8 QA. Primary trigger evidence retained.
LBL-000273,ALERT-377C4E024FC0B911,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:46:08.801-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,100760,SafeAgentSOC run start marker observed,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000274,ALERT-608CA00884F0BD0D,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:46:08.804-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Discovery,T1082/T1033/T1016,100764,SafeAgentSOC S09 Linux discovery scenario marker,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000275,ALERT-48F357A17DF717CF,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:46:08.806-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,100761,SafeAgentSOC run end marker observed,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000276,ALERT-3F21421AE050B140,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:47:40.556-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5710,sshd: Attempt to login using a non-existent user,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000277,ALERT-8D873F0B03C40C05,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:47:40.857-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5710,sshd: Attempt to login using a non-existent user,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000278,ALERT-5FA7918F56E09D1C,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:47:44.557-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5503,PAM: User login failed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000279,ALERT-525293A39910B688,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:47:44.858-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5503,PAM: User login failed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000280,ALERT-D5B808143FF1D02A,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:47:46.557-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5710,sshd: Attempt to login using a non-existent user,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000281,ALERT-23EE2D62FADFE6C1,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:47:46.858-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5710,sshd: Attempt to login using a non-existent user,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000282,ALERT-17BA9A86E47F34D4,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:47:52.560-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5710,sshd: Attempt to login using a non-existent user,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000283,ALERT-E4D4E1B19F220B80,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:47:52.860-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5710,sshd: Attempt to login using a non-existent user,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000284,ALERT-7C0D6E22CFB2AE36,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:47:58.561-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5710,sshd: Attempt to login using a non-existent user,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000285,ALERT-1DEC75D2B59F158B,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:47:58.863-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110,5712,sshd: brute force trying to get access to the system. Non existent user.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000286,ALERT-B535D85C2D6341DF,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:48:00.562-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110,2502,syslog: User missed the password more than one time,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000287,ALERT-D50622CD5E996274,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:48:00.864-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110,2502,syslog: User missed the password more than one time,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000288,ALERT-C5713FBB17FDA7B5,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:48:24.570-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000289,ALERT-EC4CABF1FC783811,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:48:24.570-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000290,ALERT-3A661FD73ED474F4,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:48:24.572-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5502,PAM: Login session closed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000291,ALERT-78DDC2547A2138AC,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:48:24.870-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000292,ALERT-1A4D337D9E1E3630,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:48:24.870-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000293,ALERT-47840C289D5FEC42,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:48:24.873-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5502,PAM: Login session closed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000294,ALERT-DA19BBD1F2F23772,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:10.895-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5503,PAM: User login failed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000295,ALERT-D011FF14D054B5C6,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:10.937-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5503,PAM: User login failed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000296,ALERT-DC14E99B7429A350,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:14.583-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000297,ALERT-B6E6B4C249EE8C4B,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:14.896-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000298,ALERT-8637886942D256ED,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:16.896-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000299,ALERT-14B9A76E3575F0CD,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:20.897-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000300,ALERT-CDF636EC23F31EC2,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:20.900-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110,2502,syslog: User missed the password more than one time,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000301,ALERT-E6CB8B15753257D7,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:20.902-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000302,ALERT-6ED4CE3012A0D207,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:20.907-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110,2502,syslog: User missed the password more than one time,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000303,ALERT-E75C6E0B321AF020,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:36.595-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000304,ALERT-EC70056564D5A652,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:36.637-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000305,ALERT-5BC74D7C56A3C47C,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:36.637-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5502,PAM: Login session closed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000306,ALERT-0B5A26813C5A5B76,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:36.902-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000307,ALERT-F65731C25ACFDC42,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:36.902-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000308,ALERT-37677A492E131114,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:36.905-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5502,PAM: Login session closed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000309,ALERT-215232894CE9F86B,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:50.912-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access/Credential Access,T1078/T1110,40112,Multiple authentication failures followed by a success.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000310,ALERT-1B2B9D58954BE85D,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:50.927-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000311,ALERT-9767D74634A36B19,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:50.937-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000312,ALERT-228929E735F24711,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:50.937-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access/Credential Access,T1078/T1110,40112,Multiple authentication failures followed by a success.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000313,ALERT-265D00D8887681E3,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:54.607-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5502,PAM: Login session closed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000314,ALERT-22F14DF0251575F6,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:54.920-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5502,PAM: Login session closed.,medium,Primary trigger evidence for S07-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000315,ALERT-29A613460E37F06C,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:14.918-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5503,PAM: User login failed.,high,Primary trigger evidence for S07-MAN-R002,Reviewed during Sprint 8 QA. Primary trigger evidence retained.
LBL-000316,ALERT-7DBA59F42C6904C5,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:15.311-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5503,PAM: User login failed.,medium,Primary trigger evidence for S07-MAN-R002,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000317,ALERT-7A93CBD9D111C7D8,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:16.920-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,medium,Primary trigger evidence for S07-MAN-R002,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000318,ALERT-16FA975EB0AA3A33,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:17.312-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,medium,Primary trigger evidence for S07-MAN-R002,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000319,ALERT-C30E3D3B080848AF,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:23.314-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,medium,Primary trigger evidence for S07-MAN-R002,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000320,ALERT-034911B6B4BB567B,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:26.924-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,medium,Primary trigger evidence for S07-MAN-R002,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000321,ALERT-462BA5BD8ADC0E7F,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:26.935-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110,2502,syslog: User missed the password more than one time,medium,Primary trigger evidence for S07-MAN-R002,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000322,ALERT-9A27C4C50BFB4057,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:27.315-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,medium,Primary trigger evidence for S07-MAN-R002,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000323,ALERT-BCAA83BC085A4BC6,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:27.317-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110,2502,syslog: User missed the password more than one time,medium,Primary trigger evidence for S07-MAN-R002,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000324,ALERT-590F590C31DF1C20,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:22:59.710-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,2501,syslog: User authentication failure.,high,Primary trigger evidence for S08-MAN-R001,Reviewed during Sprint 8 QA. Primary trigger evidence retained.
LBL-000325,ALERT-EB3E7AA36FA6DBCE,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:22:59.712-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,2501,syslog: User authentication failure.,medium,Primary trigger evidence for S08-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000326,ALERT-194223BF77006246,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:13.287-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,100763,SafeAgentSOC S08 Linux sudo authentication scenario marker,high,Primary trigger evidence for S08-MAN-R001,Reviewed during Sprint 8 QA. Primary trigger evidence retained.
LBL-000327,ALERT-62E2E858CAB3F608,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:13.287-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,100760,SafeAgentSOC run start marker observed,high,Primary trigger evidence for S08-MAN-R001,Reviewed during Sprint 8 QA. Primary trigger evidence retained.
LBL-000328,ALERT-9A9E6FF74D5386F9,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:13.708-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,100760,SafeAgentSOC run start marker observed,high,Primary trigger evidence for S08-MAN-R001,Reviewed during Sprint 8 QA. Primary trigger evidence retained.
LBL-000329,ALERT-3E4C6DF06C67A67F,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:13.708-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,100763,SafeAgentSOC S08 Linux sudo authentication scenario marker,medium,Primary trigger evidence for S08-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000330,ALERT-1DBD087D1580A107,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:15.288-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5503,PAM: User login failed.,medium,Primary trigger evidence for S08-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000331,ALERT-F7DCC591FB5E1780,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:15.708-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Credential Access,T1110.001,5503,PAM: User login failed.,medium,Primary trigger evidence for S08-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
LBL-000332,ALERT-4BEF8BFBF786AF69,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:23.713-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,,Privilege Escalation/Defense Evasion,T1548.003,5401,Failed attempt to run sudo.,medium,Primary trigger evidence for S08-MAN-R001,Medium-confidence timestamp-derived label; retained after spot-check.
