label_id,alert_uid,scenario_id,campaign_id,run_id,agent_name,timestamp,label,event_role,simulation_type,execution_mode,tool,atomic_test_id,caldera_operation_id,caldera_ability_id,mitre_tactic,mitre_technique_id,rule_id,rule_description,confidence,ground_truth_summary,notes
LBL-000001,ALERT-939476A8BF516E30,,C-LNX-01,C-LNX-01-CAL-R001,safesoc-lnx-01,2026-05-14T23:41:36.705-0400,attack_like,trigger,caldera_campaign,caldera,MITRE Caldera,,TBD_FROM_CALDERA_UI,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for C-LNX-01-CAL-R001,Draft label from Sprint 8 automated correlation. Source file=C-LNX-01-CAL-R001_alerts.jsonl; manual review recommended.
LBL-000295,ALERT-D011FF14D054B5C6,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:10.937-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110.001,5503,PAM: User login failed.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000296,ALERT-DC14E99B7429A350,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:14.583-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000297,ALERT-B6E6B4C249EE8C4B,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:14.896-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000298,ALERT-8637886942D256ED,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:16.896-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000299,ALERT-14B9A76E3575F0CD,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:20.897-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000300,ALERT-CDF636EC23F31EC2,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:20.900-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110,2502,syslog: User missed the password more than one time,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000301,ALERT-E6CB8B15753257D7,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:20.902-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000302,ALERT-6ED4CE3012A0D207,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:20.907-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110,2502,syslog: User missed the password more than one time,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000303,ALERT-E75C6E0B321AF020,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:36.595-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000304,ALERT-EC70056564D5A652,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:36.637-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000305,ALERT-5BC74D7C56A3C47C,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:36.637-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110.001,5502,PAM: Login session closed.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000306,ALERT-0B5A26813C5A5B76,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:36.902-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000307,ALERT-F65731C25ACFDC42,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:36.902-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000308,ALERT-37677A492E131114,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:36.905-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110.001,5502,PAM: Login session closed.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000309,ALERT-215232894CE9F86B,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:50.912-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access/Credential Access,T1078/T1110,40112,Multiple authentication failures followed by a success.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000310,ALERT-1B2B9D58954BE85D,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:50.927-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000311,ALERT-9767D74634A36B19,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:50.937-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000312,ALERT-228929E735F24711,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:50.937-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access/Credential Access,T1078/T1110,40112,Multiple authentication failures followed by a success.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000313,ALERT-265D00D8887681E3,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:54.607-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110.001,5502,PAM: Login session closed.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000314,ALERT-22F14DF0251575F6,S07,,S07-MAN-R001,safesoc-lnx-01,2026-05-14T21:49:54.920-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110.001,5502,PAM: Login session closed.,high,Primary trigger evidence for S07-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000315,ALERT-29A613460E37F06C,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:14.918-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110.001,5503,PAM: User login failed.,high,Primary trigger evidence for S07-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000316,ALERT-7DBA59F42C6904C5,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:15.311-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110.001,5503,PAM: User login failed.,high,Primary trigger evidence for S07-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000317,ALERT-7A93CBD9D111C7D8,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:16.920-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,high,Primary trigger evidence for S07-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000318,ALERT-16FA975EB0AA3A33,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:17.312-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,high,Primary trigger evidence for S07-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000319,ALERT-C30E3D3B080848AF,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:23.314-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,high,Primary trigger evidence for S07-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000320,ALERT-034911B6B4BB567B,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:26.924-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,high,Primary trigger evidence for S07-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000321,ALERT-462BA5BD8ADC0E7F,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:26.935-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110,2502,syslog: User missed the password more than one time,high,Primary trigger evidence for S07-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000322,ALERT-9A27C4C50BFB4057,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:27.315-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access/Lateral Movement,T1110.001/T1021.004,5760,sshd: authentication failed.,high,Primary trigger evidence for S07-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000323,ALERT-BCAA83BC085A4BC6,S07,,S07-MAN-R002,safesoc-lnx-01,2026-05-14T22:06:27.317-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110,2502,syslog: User missed the password more than one time,high,Primary trigger evidence for S07-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S07-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000324,ALERT-590F590C31DF1C20,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:22:59.710-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,2501,syslog: User authentication failure.,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000325,ALERT-EB3E7AA36FA6DBCE,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:22:59.712-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,2501,syslog: User authentication failure.,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000326,ALERT-194223BF77006246,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:13.287-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,100763,SafeAgentSOC S08 Linux sudo authentication scenario marker,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000327,ALERT-62E2E858CAB3F608,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:13.287-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,100760,SafeAgentSOC run start marker observed,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000328,ALERT-9A9E6FF74D5386F9,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:13.708-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,100760,SafeAgentSOC run start marker observed,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000329,ALERT-3E4C6DF06C67A67F,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:13.708-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,100763,SafeAgentSOC S08 Linux sudo authentication scenario marker,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000330,ALERT-1DBD087D1580A107,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:15.288-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110.001,5503,PAM: User login failed.,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000331,ALERT-F7DCC591FB5E1780,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:15.708-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110.001,5503,PAM: User login failed.,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000332,ALERT-4BEF8BFBF786AF69,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:23.713-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5401,Failed attempt to run sudo.,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000333,ALERT-476B5C5EFEE0E695,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:23.721-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5401,Failed attempt to run sudo.,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000334,ALERT-6ABFC29702332E2C,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:29.712-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000335,ALERT-54506003DC94EFA6,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:29.715-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000336,ALERT-13A0810F0BA1DEE3,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:29.717-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5502,PAM: Login session closed.,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000337,ALERT-74F19672743A6728,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:29.719-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000338,ALERT-90E7A8712E8AFDC1,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:29.722-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000339,ALERT-E9772541DFAEF2BF,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:29.724-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5502,PAM: Login session closed.,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000340,ALERT-02DA7D8938F83C62,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:39.716-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,100761,SafeAgentSOC run end marker observed,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000341,ALERT-404F7E3B12697218,S08,,S08-MAN-R001,safesoc-lnx-01,2026-05-14T22:23:39.723-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,100761,SafeAgentSOC run end marker observed,high,Primary trigger evidence for S08-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000342,ALERT-8BDF322C7D91F24D,S08,,S08-MAN-R002,safesoc-lnx-01,2026-05-14T22:39:33.566-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110.001,5503,PAM: User login failed.,high,Primary trigger evidence for S08-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000343,ALERT-77E8E9497336FA3A,S08,,S08-MAN-R002,safesoc-lnx-01,2026-05-14T22:39:33.566-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,100760,SafeAgentSOC run start marker observed,high,Primary trigger evidence for S08-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000344,ALERT-020D9218C34F59C1,S08,,S08-MAN-R002,safesoc-lnx-01,2026-05-14T22:39:33.569-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,100763,SafeAgentSOC S08 Linux sudo authentication scenario marker,high,Primary trigger evidence for S08-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000345,ALERT-F37F25EB3CEA8D31,S08,,S08-MAN-R002,safesoc-lnx-01,2026-05-14T22:39:34.047-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,100763,SafeAgentSOC S08 Linux sudo authentication scenario marker,high,Primary trigger evidence for S08-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000346,ALERT-1C935655C17C76E9,S08,,S08-MAN-R002,safesoc-lnx-01,2026-05-14T22:39:34.047-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,100760,SafeAgentSOC run start marker observed,high,Primary trigger evidence for S08-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000347,ALERT-36FBFCA16BEEB93C,S08,,S08-MAN-R002,safesoc-lnx-01,2026-05-14T22:39:34.051-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Credential Access,T1110.001,5503,PAM: User login failed.,high,Primary trigger evidence for S08-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000348,ALERT-E7AE2570DD702B2F,S08,,S08-MAN-R002,safesoc-lnx-01,2026-05-14T22:39:39.570-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5401,Failed attempt to run sudo.,high,Primary trigger evidence for S08-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000349,ALERT-B4852305DEAA738A,S08,,S08-MAN-R002,safesoc-lnx-01,2026-05-14T22:39:40.051-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5401,Failed attempt to run sudo.,high,Primary trigger evidence for S08-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000350,ALERT-C40A999449F7D932,S08,,S08-MAN-R002,safesoc-lnx-01,2026-05-14T22:39:44.052-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,100761,SafeAgentSOC run end marker observed,high,Primary trigger evidence for S08-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000351,ALERT-F1B7F067DC9A615C,S08,,S08-MAN-R002,safesoc-lnx-01,2026-05-14T22:39:44.060-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,100761,SafeAgentSOC run end marker observed,high,Primary trigger evidence for S08-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S08-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000352,ALERT-F6DB451F113D8CFB,S09,,S09-MAN-R001,safesoc-lnx-01,2026-05-14T22:55:45.867-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Discovery,T1082/T1033/T1016,100764,SafeAgentSOC S09 Linux discovery scenario marker,high,Primary trigger evidence for S09-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S09-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000353,ALERT-CCCA00ACF4D50157,S09,,S09-MAN-R001,safesoc-lnx-01,2026-05-14T22:55:45.867-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Discovery,T1082/T1033/T1016,100760,SafeAgentSOC run start marker observed,high,Primary trigger evidence for S09-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S09-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000354,ALERT-007B56490C6ABD4A,S09,,S09-MAN-R001,safesoc-lnx-01,2026-05-14T22:55:45.870-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Discovery,T1082/T1033/T1016,100761,SafeAgentSOC run end marker observed,high,Primary trigger evidence for S09-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S09-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000355,ALERT-7E9380A15A35204D,S09,,S09-MAN-R001,safesoc-lnx-01,2026-05-14T22:55:45.913-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Discovery,T1057,92604,Processes running for all users were queried with ps command.,high,Primary trigger evidence for S09-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S09-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000356,ALERT-AB02635D7760E878,S09,,S09-MAN-R001,safesoc-lnx-01,2026-05-14T22:55:46.377-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Discovery,T1082/T1033/T1016,100760,SafeAgentSOC run start marker observed,high,Primary trigger evidence for S09-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S09-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000357,ALERT-BACD3E3C0E124A84,S09,,S09-MAN-R001,safesoc-lnx-01,2026-05-14T22:55:46.377-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Discovery,T1082/T1033/T1016,100764,SafeAgentSOC S09 Linux discovery scenario marker,high,Primary trigger evidence for S09-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S09-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000358,ALERT-09222B9543654CEC,S09,,S09-MAN-R001,safesoc-lnx-01,2026-05-14T22:55:46.379-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Discovery,T1082/T1033/T1016,100761,SafeAgentSOC run end marker observed,high,Primary trigger evidence for S09-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S09-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000359,ALERT-4157B7B2C7472903,S09,,S09-MAN-R001,safesoc-lnx-01,2026-05-14T22:56:26.387-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S09-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S09-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000360,ALERT-25300E4C30925CF9,S09,,S09-MAN-R001,safesoc-lnx-01,2026-05-14T22:56:26.388-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S09-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S09-MAN-R001_alerts.jsonl; manual review recommended.
