label_id,phase2_alert_uid,case_id,run_id,campaign_id,scenario_id,label,event_role,execution_mode,tool,match_rank,candidate_count,is_primary_candidate,phase3_alert_uid,evidence_id,raw_file_name,raw_line_number,raw_alert_sha256,source_event_id,source_location,event_time_utc,source_time_raw,normalized_agent_name,normalized_rule_id,normalized_rule_description,event_category,event_action,event_outcome,normalized_severity,mitre_technique_ids,normalization_status,link_source
LBL-000460,ALERT-B76402475D41E9D6,CASE-048,S10-MAN-R002,,S10,attack_like,trigger,manual,manual,1,1,True,alert_82f759d6656211eb035be80a1d7cd2e8,evidence_775017f1057bdb6be6ebb8088877bd27,raw_alerts_full.jsonl,5491,5a200b41e4e569404792d412f7995d656c177698251868933708e295270cd16c,1778814440.12724311,journald,2026-05-15T03:07:20.612000+00:00,2026-05-14T23:07:20.612-0400,safesoc-lnx-01,100761,SafeAgentSOC run end marker observed,unknown,wazuh_rule_100761,unknown,low,,partial,ground_truth_label_match
LBL-000461,ALERT-CA2AB0F00C28FBA5,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_a02f2b3eae622f8c3006f6f8c0047a46,evidence_e3d1880e56ceb5c67f0a2f0b6ddecc54,raw_alerts_full.jsonl,5492,24e2bdf48f310f6b95656da14a71783500bae6e2c4f9f84c4f98715aa35c122b,1778814440.12724613,/var/log/auth.log,2026-05-15T03:07:20.614000+00:00,2026-05-14T23:07:20.614-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
LBL-000462,ALERT-E8169796A24847AE,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_ae5d49386759852c4a06cf31d710f487,evidence_24b48d72655c6090fb4578d9ecf39ffc,raw_alerts_full.jsonl,5493,19024093bf97b9bd45067a66c945c4575a4c6670d900671fbd85b787fb15eec2,1778814440.12725249,/var/log/auth.log,2026-05-15T03:07:20.616000+00:00,2026-05-14T23:07:20.616-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
LBL-000463,ALERT-F64B0DBCB6CDEE39,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_d7fca3585113d01604aff661426fce3b,evidence_e8eab01c6a2193bc263680d008f6a203,raw_alerts_full.jsonl,5494,9ecdb5fdffd56c0e2b0a4f97cc888cae0870b8ffead63370d018afe946ae817c,1778814440.12725723,/var/log/auth.log,2026-05-15T03:07:20.619000+00:00,2026-05-14T23:07:20.619-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
LBL-000464,ALERT-AD2D661A26D7899B,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_f5c86fd69e9b3b6e13557e14395d25a7,evidence_18c9deee5ff8496bed70830531756452,raw_alerts_full.jsonl,5495,6b7734023eec0b48dd864a26c92ef1f624a092a9817f7d69a4796f6cf5445e06,1778814440.12726129,/var/log/auth.log,2026-05-15T03:07:20.621000+00:00,2026-05-14T23:07:20.621-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
LBL-000465,ALERT-4D87EE792A261B20,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_61424d8268a0113359bb792dd3fb2991,evidence_5f88e9b20cdf213a53f13905ba2819b3,raw_alerts_full.jsonl,5496,6823258fbb6a7956a1ce7499ea73024fc09b627a1bff544474d696e51bbb0a60,1778814440.12726759,/var/log/auth.log,2026-05-15T03:07:20.624000+00:00,2026-05-14T23:07:20.624-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
LBL-000466,ALERT-2C7F3D685D6B4E99,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_308121151833c6b32b7d80b8c872d578,evidence_1078d51674cba59381156fadf3aba2b4,raw_alerts_full.jsonl,5497,b699fbab628a4a1c6a1ccd888e7f53cfbaa253e3e3e438c37e3cc876e3207bd6,1778814440.12727233,/var/log/auth.log,2026-05-15T03:07:20.627000+00:00,2026-05-14T23:07:20.627-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
LBL-000467,ALERT-92EB0E90D0811D9B,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_0d72440888cc94036b49d1e7caba5832,evidence_44e2dce40f2da3d2b60f2d14c9c57fba,raw_alerts_full.jsonl,5498,8c52f8eb5b636b959c80c570d037e0e1c1190c1a0931581a1bc16855d0933fb9,1778814440.12727639,/var/log/syslog,2026-05-15T03:07:20.629000+00:00,2026-05-14T23:07:20.629-0400,safesoc-lnx-01,100760,SafeAgentSOC run start marker observed,unknown,wazuh_rule_100760,unknown,low,,partial,ground_truth_label_match
LBL-000468,ALERT-A702B59FE9A17DDE,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_055910a480dde63dabef8afaf96b6ce9,evidence_58b0b3c1175ac29212c18c61bcc8ba37,raw_alerts_full.jsonl,5499,3fc3297c83e8305ae5ad9bebf1aa39f1b7b73bedff6f4c701b132092401a90ac,1778814440.12727962,/var/log/syslog,2026-05-15T03:07:20.632000+00:00,2026-05-14T23:07:20.632-0400,safesoc-lnx-01,100765,SafeAgentSOC S10 Linux cron marker scenario,persistence,wazuh_rule_100765,unknown,medium,T1053.003,partial,ground_truth_label_match
LBL-000469,ALERT-2D6B7EF88FEE612D,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_76eacdcf963b6b5c4bcf43a005ec3c0f,evidence_e1cd44d227332b56ba6e0f41b7617fab,raw_alerts_full.jsonl,5500,6130655774bb40d24d3bb3f4f21cf18bdf7d60da23888e22b678403de1b20c04,1778814440.12728312,/var/log/syslog,2026-05-15T03:07:20.634000+00:00,2026-05-14T23:07:20.634-0400,safesoc-lnx-01,100761,SafeAgentSOC run end marker observed,unknown,wazuh_rule_100761,unknown,low,,partial,ground_truth_label_match
LBL-000470,ALERT-3DCEE0A14C0888F5,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_667e8f410365de4e61cd34b765e7abce,evidence_edb7efc538aa005b0b2a66658d64b2d2,raw_alerts_full.jsonl,5501,0209b95e0def542db9fa62c0cd412d037b772c46c07de8e2a4cfbb603fff216a,1778814524.12728631,/var/log/auth.log,2026-05-15T03:08:44.087000+00:00,2026-05-14T23:08:44.087-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
LBL-000471,ALERT-6B3D2A309DE8E0E1,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_7649d14edf7f05dc18f32fca917ba43c,evidence_2605a20383a4f6bc7375576676c99f7c,raw_alerts_full.jsonl,5502,ae5c9045132240b83e624b7c1c9bdb9df034d51d49c45bd2d586c0149824abec,1778814524.12729213,/var/log/auth.log,2026-05-15T03:08:44.088000+00:00,2026-05-14T23:08:44.088-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
LBL-000472,ALERT-87BD7300C5CA1557,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_c756047a511beb92e0fb88059fe03963,evidence_bb7bdd5ca321da5f8bb5f21eb50730b6,raw_alerts_full.jsonl,5503,d2363db2378171c42cecba6a32924a4c68a17049c9b58bafd2478376f0806e0f,1778814524.12729687,journald,2026-05-15T03:08:44.624000+00:00,2026-05-14T23:08:44.624-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
LBL-000473,ALERT-9F970EC8F54BF5DF,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_5a6d7a4eb1524412d680575cb3a4b032,evidence_94cb209269ce4671f2dd365d47f45641,raw_alerts_full.jsonl,5504,c5797bb8589f47d25488a6f99b44e821de112559a33db86ef1c69cd5b13627d6,1778814524.12730250,journald,2026-05-15T03:08:44.624000+00:00,2026-05-14T23:08:44.624-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
LBL-000474,ALERT-38A2D2BCA8901407,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_6cf496094301ef2a02e5b535c9752b3f,evidence_a5c2e50bda777d54715b0f24b2f2374c,raw_alerts_full.jsonl,5505,6fa34c9478b956e9ef5da778c8ca91021553faeed8d0e77cae520f52b359a50a,1778814528.12730705,journald,2026-05-15T03:08:48.624000+00:00,2026-05-14T23:08:48.624-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
LBL-000475,ALERT-07D5347C4B298CF4,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_c65799a69a3ff5e4098ace5cdc555faa,evidence_5747e8bfd66f9165b8c876e13b193b1d,raw_alerts_full.jsonl,5506,769c06704bc1c4ff8e79002aa6d2a031e741bbe1344f44837d911d3ef0d6ea4b,1778814528.12731092,journald,2026-05-15T03:08:48.624000+00:00,2026-05-14T23:08:48.624-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
LBL-000476,ALERT-CD34770696D94AC8,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_4792e48d30bd28dac76927b01cbfbe76,evidence_afe39fc3f8d98ec84f4694b51d3f3417,raw_alerts_full.jsonl,5507,1940b2a4ce35e52f776d2d39ed629363feb0b6ab253f04cffee37e8f36174215,1778814528.12731767,journald,2026-05-15T03:08:48.627000+00:00,2026-05-14T23:08:48.627-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
LBL-000477,ALERT-8EE141AE7B87EFBB,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_740096a4ec6446ee0c524046963bb879,evidence_3c412b80e243a056e5e233450921ef98,raw_alerts_full.jsonl,5508,734adc19f16657fd06db0eea551b98937072f837463b37e19713f39e2215b238,1778814528.12732222,/var/log/auth.log,2026-05-15T03:08:48.629000+00:00,2026-05-14T23:08:48.629-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
LBL-000478,ALERT-EC29C541248C8E23,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_66b80889426aaf0f88a2728050be5e88,evidence_bd28a2520e0e4614ad36590de39ae918,raw_alerts_full.jsonl,5509,669d60201cccc2effd95a198ed8b6456aef80f0f0f51c111dc726300c1e20132,1778814528.12732628,/var/log/auth.log,2026-05-15T03:08:48.631000+00:00,2026-05-14T23:08:48.631-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
LBL-000479,ALERT-1FB22520B58CF686,CASE-048,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_d819567175f956f41e1d103955b238c3,evidence_94142c50f616e001abc074b0735a635a,raw_alerts_full.jsonl,5510,0035576cfa9055bc1151a04e4d5a614dd85307970ef9792c974b790bf6955950,1778814528.12733322,/var/log/auth.log,2026-05-15T03:08:48.633000+00:00,2026-05-14T23:08:48.633-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
LBL-000480,ALERT-A49CA0A04A40629D,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_39a552c5ccfe405a7107bc84c48e24c2,evidence_b63fff9bf0059f1f31d5412954de332e,raw_alerts_full.jsonl,5511,7beb26e76f237a3373b9b59ccc318af4716ce7f8ac69313e8609dca1f5af9186,1778814530.12733796,/var/log/dpkg.log,2026-05-15T03:08:50.637000+00:00,2026-05-14T23:08:50.637-0400,safesoc-lnx-01,2901,New dpkg (Debian Package) requested to install.,system_activity,package_activity,unknown,low,,partial,ground_truth_label_match
LBL-000481,ALERT-3600B682314B057F,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_7440b7da7a13f107bf8b9a4293763d57,evidence_5e602104ba41da4bf635e101a7c1dfb5,raw_alerts_full.jsonl,5512,9d53ec5135c963115d35ff954535ced9c6f50a8c585d758879ff1bbdc603a576,1778814530.12734222,/var/log/dpkg.log,2026-05-15T03:08:50.647000+00:00,2026-05-14T23:08:50.647-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000482,ALERT-523320B258A6D028,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_1adac03ade0e0dd08021ab164c588869,evidence_a15fbc36a1c87e49d3f1ba7f24772639,raw_alerts_full.jsonl,5513,5e68f90486a86af02337ce83da2a45e79a98e76c96f8a7843df3bfa32360350d,1778814530.12734741,/var/log/dpkg.log,2026-05-15T03:08:50.662000+00:00,2026-05-14T23:08:50.662-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000483,ALERT-E3A847D40D2B30FD,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_f33f0f4e4c0fb073b72931dd500ba3ce,evidence_52dadcbea48e7562384b53471ff6a012,raw_alerts_full.jsonl,5514,d80fed48606c5c4f7665dedc0be1f6ac06c4f53a33adfa60588b80f8cb335512,1778814530.12735254,/var/log/dpkg.log,2026-05-15T03:08:50.686000+00:00,2026-05-14T23:08:50.686-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000484,ALERT-A2E7932E553EDDB0,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_32e3f5cf411267dffcde638f69d5bb99,evidence_a604bc677630fe0d1330e9fe458a16a4,raw_alerts_full.jsonl,5515,ec43203618d97fc039ba47efe497544155bdc2f707963647c03fd693750650e6,1778814532.12735775,/var/log/dpkg.log,2026-05-15T03:08:52.102000+00:00,2026-05-14T23:08:52.102-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000485,ALERT-2AA7D03963502546,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_1e750423b9f4c9585a7be686229aabd6,evidence_7f8ae89f078f48bc8de568b09d5ce2b4,raw_alerts_full.jsonl,5516,337a45c58adffa86095b2e4d02b8b572f097718e5b42381e8e8b35bef7ff5347,1778814532.12736272,/var/log/dpkg.log,2026-05-15T03:08:52.104000+00:00,2026-05-14T23:08:52.104-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000486,ALERT-F6CB678A4883D47F,CASE-048,S10-MAN-R002,,S10,attack_like,duplicate,manual,manual,1,1,True,alert_921d2c5aebf4478e7d2d6c376c9e0ac6,evidence_a44daed1adb11af1604aa0085e8feca1,raw_alerts_full.jsonl,5517,5faa22b7262e25b7b316bb74f3637b96f91c7107d0d95bd407061100e4f67671,1778814532.12736755,/var/log/dpkg.log,2026-05-15T03:08:52.111000+00:00,2026-05-14T23:08:52.111-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000487,ALERT-04DC53E0EF0133D6,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_7e8f42f180ab2e62b1c9b69ce738dd0e,evidence_7053f51e5708034dd242cce98283402c,raw_alerts_full.jsonl,5518,67a1f02c4cb4cfedeefe869893d0339c12788268aabbe62f7f4673e3f6f79c9b,1778814532.12737276,/var/log/dpkg.log,2026-05-15T03:08:52.113000+00:00,2026-05-14T23:08:52.113-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000488,ALERT-98E7C0AA2868892C,CASE-048,S10-MAN-R002,,S10,attack_like,duplicate,manual,manual,1,1,True,alert_4ff488fa84189c10721a381d89daba75,evidence_d2d6875193d691f85af920b1243e2c3e,raw_alerts_full.jsonl,5519,e1ccf21cb7cede507e6017f91dcfb2c6f128135eb8080fc0658aeecfeb23b919,1778814532.12737783,/var/log/dpkg.log,2026-05-15T03:08:52.121000+00:00,2026-05-14T23:08:52.121-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000489,ALERT-7E1418296881EB6E,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_7eff9972dc0aeec84a00e1956cfba39e,evidence_992779c4ced2b35ceae9d1d1b3ed44ec,raw_alerts_full.jsonl,5520,5a4313f7cce2445e0254841e276b0a225235cd8f34ef6e2d65a2ad904c8e73ad,1778814532.12738302,/var/log/dpkg.log,2026-05-15T03:08:52.124000+00:00,2026-05-14T23:08:52.124-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000490,ALERT-1C5817F35197392D,CASE-048,S10-MAN-R002,,S10,attack_like,duplicate,manual,manual,1,1,True,alert_3c8506386aadcc772d345710f73d1637,evidence_748780887f0f23a36db4fb1183ed59cf,raw_alerts_full.jsonl,5521,9f01808179f09c977068c9ff619479df464d139ddb294f87adfcd03d72dd39bf,1778814532.12738807,/var/log/dpkg.log,2026-05-15T03:08:52.131000+00:00,2026-05-14T23:08:52.131-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000491,ALERT-2E4019D77DE65A69,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_d49fede20448248f1016882e7d98caef,evidence_0073a22a59b934dc65f2f99dec9a1954,raw_alerts_full.jsonl,5522,f95b261ee7ba96ba4a79bc472454d0502f5d22e728d1db3d2abe1e3a72caca2f,1778814532.12739320,/var/log/dpkg.log,2026-05-15T03:08:52.140000+00:00,2026-05-14T23:08:52.140-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000492,ALERT-18C884183D8BC0F7,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_efd5cc46cfb0df3d0d4d21254a0e5604,evidence_3b827ab5575f6e917ac562688e80d99f,raw_alerts_full.jsonl,5523,df8ebf97173f0be5b3dd0356d33f735ff6f51c096dba4f4ee4db5a47d32a90a7,1778814532.12739837,/var/log/dpkg.log,2026-05-15T03:08:52.143000+00:00,2026-05-14T23:08:52.143-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000493,ALERT-094C570D451EC4F3,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_52c92e0c382f2873a5912b3c08242a40,evidence_663caea4eb85ae7a7a27e7a9a0eae675,raw_alerts_full.jsonl,5524,74d8d635d78546541340dc774765ebde747a04038d456cdfaa1899b7607ae022,1778814532.12740336,/var/log/dpkg.log,2026-05-15T03:08:52.145000+00:00,2026-05-14T23:08:52.145-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000494,ALERT-31BDA23264661A4D,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_a2e28053f59ab885cd340eda54617375,evidence_e5e590bcdb39c3940ddcd932d4121c7f,raw_alerts_full.jsonl,5525,ab218e0adf845bad17f8727c6964762915818daa1ee49d100f6742f23ba4f08c,1778814532.12740839,/var/log/dpkg.log,2026-05-15T03:08:52.150000+00:00,2026-05-14T23:08:52.150-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000495,ALERT-D89C07029BDDD81F,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_282799cd7532ae4728a17d264bcd5c3b,evidence_b08b9ce5b18e44b0becabf48b942accc,raw_alerts_full.jsonl,5526,a6e3692103f8d867389ddd8f74f4c848f0a2e13b821a771ed3b05b85ca6ebe3b,1778814532.12741336,/var/log/dpkg.log,2026-05-15T03:08:52.152000+00:00,2026-05-14T23:08:52.152-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000496,ALERT-A67188B95FA32BA2,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_b220bb338b540efd23e3a3a870db16b7,evidence_30b86b57989351d0042e9ee70ec25303,raw_alerts_full.jsonl,5527,9127ca188a0f921b7997679073ecb0052e088bd34d42ee839c6d3f15f5cf05aa,1778814532.12741819,/var/log/dpkg.log,2026-05-15T03:08:52.157000+00:00,2026-05-14T23:08:52.157-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000497,ALERT-C0E4496A9B390EDA,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_453510a3b49b14ab553728d11c64ebae,evidence_89966507efd1e7e564eb3d74f1e61c43,raw_alerts_full.jsonl,5528,ffc27f6c3b426b30e89604c9d192e608e4c2455ddaccd229733ef98e56ae944f,1778814532.12742314,/var/log/dpkg.log,2026-05-15T03:08:52.161000+00:00,2026-05-14T23:08:52.161-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000498,ALERT-73C2FAA9095F9A5E,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_c5b7d4969741fb3ae56048f76e0b151c,evidence_1745243eb64266f9069bf4a26f5266ba,raw_alerts_full.jsonl,5529,4a90077f0cfda700a60e52d630da1e822df02842c472b1eb99035785495f966f,1778814532.12742795,/var/log/dpkg.log,2026-05-15T03:08:52.166000+00:00,2026-05-14T23:08:52.166-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000499,ALERT-DE018F5BE4C32D2C,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_9e847e6d205d023df0f65b6d1d01dbd5,evidence_e922ce2af2ba17ec572774fc712dfd39,raw_alerts_full.jsonl,5530,4eb0b5e5789d8970d381dbbf5db2d8930aa18bdd3faf872a2f08b04ae227c3ad,1778814532.12743308,/var/log/dpkg.log,2026-05-15T03:08:52.169000+00:00,2026-05-14T23:08:52.169-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000500,ALERT-6CD6EADFDC1E87C0,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_400694254d99a7a7c3858a578e39ee84,evidence_8876f489933b9b7365bb42561f753f5a,raw_alerts_full.jsonl,5531,575fd91eee7b6eb61c90fe4af803514ef7ab1d6965ddd53f1c3651c599e8ecb1,1778814532.12743807,/var/log/dpkg.log,2026-05-15T03:08:52.173000+00:00,2026-05-14T23:08:52.173-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000501,ALERT-726D9F38918917BA,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_5ca84b46c28aad42c2f8c01ecb6fad40,evidence_d51c51b9d06355262c9b2030c32bb677,raw_alerts_full.jsonl,5532,50b1423524846611365761c056f348d3a74597508f736e39d63d15a3f333b1f4,1778814532.12744304,/var/log/dpkg.log,2026-05-15T03:08:52.176000+00:00,2026-05-14T23:08:52.176-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000502,ALERT-CEBC82E56783C27A,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_2529883801ad9597cf7adf3b7c622d27,evidence_47e012cb562c4336ae9d9a4746945d56,raw_alerts_full.jsonl,5533,6e6cca5c4e7a5479b1750108fbc2f5e201f3a79e1f38e9cdd968645bb89619ae,1778814532.12744787,/var/log/dpkg.log,2026-05-15T03:08:52.180000+00:00,2026-05-14T23:08:52.180-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000503,ALERT-5DA720038620613A,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_0428e8a17b82652443d7af06a3503836,evidence_a52eb11be801527bb6b4bc101510d794,raw_alerts_full.jsonl,5534,3d1062fc37cfc43a29ac957ca206d127a15d72de3335546779f31932aa8670f0,1778814532.12745296,/var/log/dpkg.log,2026-05-15T03:08:52.184000+00:00,2026-05-14T23:08:52.184-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000504,ALERT-E1B7BECC5AEA3472,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_8c008aeab06d75db6902cabcc767937f,evidence_49f948e1223515125a5f471c5928e5db,raw_alerts_full.jsonl,5535,f8a92a87b0e18d6746ef3c2ab0950c66bd882e88cf72132eeec219bf5170bb34,1778814532.12745791,/var/log/dpkg.log,2026-05-15T03:08:52.191000+00:00,2026-05-14T23:08:52.191-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000505,ALERT-698E51C9E94EAD66,CASE-048,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_61038e614c9d985d28d90e9700f3d7bd,evidence_d4ed62acc509b34e167ddcb51abdfc90,raw_alerts_full.jsonl,5536,6645568c3aae38085ad4914df5eeee464e98e155192ded0e4db7b4c3349d0fab,1778814532.12746284,/var/log/dpkg.log,2026-05-15T03:08:52.195000+00:00,2026-05-14T23:08:52.195-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
