case_id,case_run_id,case_campaign_id,case_execution_mode,case_tool,case_summary,analyst_expected_conclusion,label_id,phase2_alert_uid,run_id,campaign_id,scenario_id,label,event_role,execution_mode,tool,match_rank,candidate_count,is_primary_candidate,phase3_alert_uid,evidence_id,raw_file_name,raw_line_number,raw_alert_sha256,source_event_id,source_location,event_time_utc,source_time_raw,normalized_agent_name,normalized_rule_id,normalized_rule_description,event_category,event_action,event_outcome,normalized_severity,mitre_technique_ids,normalization_status,link_source
CASE-032,S10-MAN-R001;S10-MAN-R002,,manual,manual,"Scenario-level case for S10, aggregating all labeled telemetry for this scenario.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,S10-MAN-R001;S10-MAN-R002,,S10,,case_window_context,manual,manual,129,132,False,alert_936d5ae3eaa2e28ff17fc090d14b8a4e,evidence_a61aaa91389f121746d9dba1653b45a9,raw_alerts_full.jsonl,5561,6f94561dce4ed611b4460a179a6f8229cb1cf0b9225bd96e0633d76a9355e584,1778814548.12758398,/var/log/dpkg.log,2026-05-15T03:09:08.115000+00:00,2026-05-14T23:09:08.115-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,case_window_match
CASE-032,S10-MAN-R001;S10-MAN-R002,,manual,manual,"Scenario-level case for S10, aggregating all labeled telemetry for this scenario.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,S10-MAN-R001;S10-MAN-R002,,S10,,case_window_context,manual,manual,130,132,False,alert_dd9654356998345a6d533f3fa329649d,evidence_18ece39110f569cdd6eb187549f9f116,raw_alerts_full.jsonl,5562,06cd3d49cf6d49b6bf5f073c633e4d49e76de22b85ffada6f0e69b11e4eadb07,1778814548.12758891,/var/log/dpkg.log,2026-05-15T03:09:08.118000+00:00,2026-05-14T23:09:08.118-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,case_window_match
CASE-032,S10-MAN-R001;S10-MAN-R002,,manual,manual,"Scenario-level case for S10, aggregating all labeled telemetry for this scenario.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,S10-MAN-R001;S10-MAN-R002,,S10,,case_window_context,manual,manual,131,132,False,alert_de5c0773e60f191dfee6c0523eaf21bd,evidence_7abef59d42077f4c00fe2464aca199f2,raw_alerts_full.jsonl,5563,9fe138065847110a385041ed43fa1938680a768d26c2a920781db9b3575c510f,1778814550.12759370,/var/log/auth.log,2026-05-15T03:09:10.099000+00:00,2026-05-14T23:09:10.099-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match
CASE-032,S10-MAN-R001;S10-MAN-R002,,manual,manual,"Scenario-level case for S10, aggregating all labeled telemetry for this scenario.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",,,S10-MAN-R001;S10-MAN-R002,,S10,,case_window_context,manual,manual,132,132,False,alert_cf9e805bbeb4b46c56c00f6dd3f53e11,evidence_c126735382fa4753648206fb64a0bd0d,raw_alerts_full.jsonl,5564,1f19571d04085476ad0e79265d3db13a5b1eec2c6caca18c862d56adf2f0bd13,1778814550.12759776,journald,2026-05-15T03:09:10.635000+00:00,2026-05-14T23:09:10.635-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,1,48,False,alert_e31aed267901f2cc47dde0a90c6a5bad,evidence_4be03b976376a55577ef0d286cfb10d6,raw_alerts_full.jsonl,5007,9da1f3c8f79f841eff87fd32208ae6dbcd5c198f2e94881286e8e4e5a847d98b,1778786740.11716319,journald,2026-05-14T19:25:40.630000+00:00,2026-05-14T15:25:40.630-0400,safesoc-lnx-01,2501,syslog: User authentication failure.,authentication,wazuh_rule_2501,failure,medium,,partial,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,2,48,False,alert_b8fa72ab459fe589ee52557f60ec062f,evidence_b2fd9bb8f2fd7ecda4908f7f1e091693,raw_alerts_full.jsonl,5008,5fbf1c59b4dbb759043f35e08d62920222129b959fe7f8fbccefbd782990cb4e,1778786762.11716862,journald,2026-05-14T19:26:02.664000+00:00,2026-05-14T15:26:02.664-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,3,48,False,alert_ccad7bdf1157de9a91e54e6752c6b66b,evidence_9d7cfdbbb00cc4c7b1e7561222b9af0a,raw_alerts_full.jsonl,5009,21651687132d0afc6f1fb48dd99522d558f7df7b2b5b2db0286cc37fd6713c9c,1778786762.11717317,journald,2026-05-14T19:26:02.664000+00:00,2026-05-14T15:26:02.664-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,4,48,False,alert_12cefb695b2cc084d48a21b01fe4b4e8,evidence_e6f03ace156ab55cf66496f3552df52e,raw_alerts_full.jsonl,5010,4d3a98f69c4debada84d8710c79f246ec4727886d19b83a7e6124cb30fef096a,1778786762.11717874,journald,2026-05-14T19:26:02.705000+00:00,2026-05-14T15:26:02.705-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,5,48,False,alert_555b056945fa3ea134666d9b7ea40c63,evidence_d4f84e0b802810207b3358f303e42966,raw_alerts_full.jsonl,5011,b4ecf257b91748152469b8dd9f316e6339862729588793e899d17581430c6452,1778786766.11718261,wazuh-remoted,2026-05-14T19:26:06.320000+00:00,2026-05-14T15:26:06.320-0400,safesoc-lnx-01,506,Wazuh agent stopped.,monitoring_internal,wazuh_rule_506,unknown,low,T1562.001,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,6,48,False,alert_d61bdab5990706034dedbbc2c5f4365d,evidence_94c9845e6d8c2f237226a20e0f32e035,raw_alerts_full.jsonl,5012,cd297270e12845c7615fb3ec94e12e81f7b8a9ea0d1501b01da49695a5cb5f45,1778786968.11718603,wazuh-agent,2026-05-14T19:29:28.441000+00:00,2026-05-14T15:29:28.441-0400,safesoc-lnx-01,503,Wazuh agent started.,monitoring_internal,wazuh_rule_503,unknown,low,,partial,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,7,48,False,alert_b1e73785d01941824608e2fa808c641c,evidence_dacda176c45e62fb0b09b4ea93cac59e,raw_alerts_full.jsonl,5013,6939aa4a70abc85f4454676ba0a4abd6da93779f5453475d4fc4fd5e5ff0dd4d,1778787034.11718943,journald,2026-05-14T19:30:34.779000+00:00,2026-05-14T15:30:34.779-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,8,48,False,alert_1e64ef567b6314a9edf1722179b16895,evidence_f38122d991ad8bca0c9390d2299a6fa9,raw_alerts_full.jsonl,5014,c512ac2cccdd49e5ad6af10781510576a91c716d4b3e1925d21cbd5150e6bf23,1778787218.11719403,journald,2026-05-14T19:33:38.843000+00:00,2026-05-14T15:33:38.843-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,9,48,False,alert_8110380cc4e3855be2d316693a6a568a,evidence_62f1e0baf29b2f2948b9dd182093810b,raw_alerts_full.jsonl,5015,246d55a792c5062165bab10a5b2b72b4053fc2a29f60bb512b2df19f75282658,1778787218.11720023,journald,2026-05-14T19:33:38.862000+00:00,2026-05-14T15:33:38.862-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,10,48,False,alert_0de204c79934b947730270921febac9b,evidence_56dd9a630baf3b51663723e8abe89031,raw_alerts_full.jsonl,5016,46c8c7101b7b3a3c42d1680ff15807242b8121180591c6b2e18b0104ea857ba2,1778787218.11720477,journald,2026-05-14T19:33:38.862000+00:00,2026-05-14T15:33:38.862-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,11,48,False,alert_52dad5eb5baa4265ba7b18698fec86b8,evidence_0965f44d6513ce2bf4525ee0bbe7d6d7,raw_alerts_full.jsonl,5017,5a399affd274b394ecdb83be437386e29a14663f4246740028f4cf8e6901ddbe,1778787218.11721073,journald,2026-05-14T19:33:38.863000+00:00,2026-05-14T15:33:38.863-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,12,48,False,alert_076eac9f9dfd5ab2cc80c569b6ebb2cb,evidence_bf8a1305048d61ad9186236f583b74ad,raw_alerts_full.jsonl,5018,fb17eb6c4a89a0f0cd7f09bb4c46746ec4b9885cd293dd4682b00febf93204da,1778787218.11721459,journald,2026-05-14T19:33:38.862000+00:00,2026-05-14T15:33:38.862-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,13,48,False,alert_b6fa623b25ef6d87f06eb12f10835e9a,evidence_3244e4285a5654fdf1375e5ce0c79830,raw_alerts_full.jsonl,5019,f947ebed2e602b0506965c70e3c7273ec9dd0ba196d533230b924c0a60073698,1778787218.11721845,journald,2026-05-14T19:33:38.863000+00:00,2026-05-14T15:33:38.863-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,14,48,False,alert_bfebaa3720abca06ae01835913bf40de,evidence_67048dde6be2088173ce5609f3c9f204,raw_alerts_full.jsonl,5020,b2e1020d1c6ee16a53d6718db5ff389612c0de05c3083e5a22aae2b386139489,1778787218.11722443,journald,2026-05-14T19:33:38.863000+00:00,2026-05-14T15:33:38.863-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,15,48,False,alert_fb58f8057d627784c92d7f5d49ebc6d2,evidence_679607e84ea848f20be3803d365a5f0b,raw_alerts_full.jsonl,5021,ba4b11db318f0e175e2d696c47268197c4216a82394dbb17c4bfb9ff36833d36,1778787218.11722829,journald,2026-05-14T19:33:38.863000+00:00,2026-05-14T15:33:38.863-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,16,48,False,alert_efc9b466c81fee80bb3ff68fc028f54c,evidence_8beadcfb1cfe4394ead6323b96984f91,raw_alerts_full.jsonl,5022,a8d402b7411bfdcf2332b90927a625860e6629f84b576cdcb96069776f34dbdf,1778787218.11723283,journald,2026-05-14T19:33:38.863000+00:00,2026-05-14T15:33:38.863-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,17,48,False,alert_e602dc1a1c640312228a7d02d70e8923,evidence_2042fcccb9ef923f407ed44e0d3d9c1b,raw_alerts_full.jsonl,5032,ff440adef3a830e619472780e0efcccbc92b1732b8fe2f7d39f79dc6916f7b97,1778792034.11747735,journald,2026-05-14T20:53:54.779000+00:00,2026-05-14T16:53:54.779-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,18,48,False,alert_dddf50d61efc9d3e339d9d24ec85ced3,evidence_90ec5a07b3c9cf135aefa386b65df52f,raw_alerts_full.jsonl,5033,8347f178424a6365f3c0fddce431136bae5ac2eca9bc4ee2cdd168c863f943e2,1778792034.11748289,journald,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,19,48,False,alert_1605d3bae0b4eb6677026385674da8bf,evidence_48d72dc92dfbbc3d5f32de62cb02d22b,raw_alerts_full.jsonl,5034,3ab55dd2cab3de8908c32e22d0fb5ae86d32b604e86172313c647b102a734716,1778792034.11748675,journald,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,20,48,False,alert_659679c45c15a9ec35b846e01aa09f32,evidence_0f32f6713453a5d8ed8816a40aea792f,raw_alerts_full.jsonl,5035,4f34f3c8116b6fa792adddca6249a907cf8d7901dd010393d3aedc6303654415,1778792034.11749279,journald,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,21,48,False,alert_4ea291ba1296f6bf9556459e576c8b11,evidence_792815548769abed22c4f293030773c9,raw_alerts_full.jsonl,5036,a40187e9a3736c179d1b4eb3c76ebaa5d8ae524addebb737aa521cef8b7d0e23,1778792034.11749733,journald,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,22,48,False,alert_4d496a53d05888c872b0397727d6806f,evidence_4a3c0c315204396655ba04950e64e81b,raw_alerts_full.jsonl,5037,ff4bd4a2428146dc2ab1f834ab7adb50be7cb5ca581f49c9c4eaaa47625ceca6,1778792034.11750187,journald,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,23,48,False,alert_fe0c9dea5f2a99f751032ee9ba366b31,evidence_f4c0fc454d55c61f0f162310e9ab1ca9,raw_alerts_full.jsonl,5038,daf3968146fec7157a53cf76aec7b5bf86e095c8af2b7160ec31aa4b01ae74aa,1778792034.11750573,journald,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,24,48,False,alert_60ddda3def7c0d9af80f9800172da2a5,evidence_d486ddaaee1c48c87ba59e13daca4a79,raw_alerts_full.jsonl,5039,657426323dcb124f4f04e9d4cd2ab3acfd1ff25630a4e5087955978789510e0f,1778792034.11751027,journald,2026-05-14T20:53:54.799000+00:00,2026-05-14T16:53:54.799-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,25,48,False,alert_22db4b7bc515e65536226d6807ce44aa,evidence_057347bdad285d94c7c5863b854a6d6f,raw_alerts_full.jsonl,5040,015ce5b24d573879f06384d82aa45aa47830df3dd3b042f7836c61bf85244f30,1778792034.11751413,journald,2026-05-14T20:53:54.800000+00:00,2026-05-14T16:53:54.800-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,26,48,False,alert_8d5b32d5cec0f7d130d2b9dbac7f4ff8,evidence_06847474591dac32989a286342039e4c,raw_alerts_full.jsonl,5041,82b7586b61b6e3f32a17627cbf7b621de669141dcce87a4bb3c251232fac53b8,1778792034.11752047,journald,2026-05-14T20:53:54.819000+00:00,2026-05-14T16:53:54.819-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,27,48,False,alert_ad54f6b1b5b8e06bd3fcdabbe8fa18ac,evidence_23e7f4e9adb02fbae54c437e4b903632,raw_alerts_full.jsonl,5042,dae686208de018afeab740e5c968ac936dd3c5e5820069555dedeeea7df61568,1778792034.11752653,journald,2026-05-14T20:53:54.820000+00:00,2026-05-14T16:53:54.820-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,28,48,False,alert_f7c34c6161fa58c10985a5b908c5d3e8,evidence_60d5a5ce7c3c7174bbe4d2a6908a9854,raw_alerts_full.jsonl,5043,70ba74b72ac172b572a049139bc0ca712f87e09de5c94cb23196c7c5008657c8,1778792034.11753215,journald,2026-05-14T20:53:54.820000+00:00,2026-05-14T16:53:54.820-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,29,48,False,alert_0ea51cb6bccf752d59d34536a7574df2,evidence_866c29572baaa8f280c313cd9ed86ea8,raw_alerts_full.jsonl,5044,176d1bb4a8602c85615de653568bff122db4f795e49a2bfd3784bde2995dea7c,1778792034.11753669,journald,2026-05-14T20:53:54.820000+00:00,2026-05-14T16:53:54.820-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,30,48,False,alert_061b557bdada14ba8acbfc08b953c82f,evidence_11cf07dfdc0e9e7a3421a7d1fe74ad3c,raw_alerts_full.jsonl,5045,940d0dfa77416b8b07b94b57f35ca9d75d0cc0700e0cee9ced93941136d90cb9,1778792034.11754123,journald,2026-05-14T20:53:54.820000+00:00,2026-05-14T16:53:54.820-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match
CASE-033,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,manual,manual,"Scenario-level case for S11, aggregating all labeled telemetry for this scenario.",Analyst should conclude expected benign administrative activity occurred. Alerts can be used to test false-positive suppression and benign context recognition.,,,S11-MAN-R001;S11-MAN-R002;S11-MAN-R003,,S11,,case_window_context,manual,manual,31,48,False,alert_87e7ffde6165cb73cdc5b6e4fdb7235a,evidence_4f5649226364378e17c55f3201404142,raw_alerts_full.jsonl,5046,a57915306c64095a9c8d6d1e125d59708b5378444003dc5c2951682fcf3dd476,1778792044.11754509,journald,2026-05-14T20:54:04.782000+00:00,2026-05-14T16:54:04.782-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match
